uuid,signup_date,tenure,monthly_charges,support_calls,tier,product,operating_system,churn,churn_date,last_updated
4601a1ab-0f01-4614-9e5d-a84282f26e7f,2024-05-19,8,97.98755458576238,6,Enterprise,Product A,Linux,1,2025-01-19,2024-10-28
c36db565-e903-4216-aa5e-695ebca88907,2023-10-29,12,84.20316461542878,1,Team,Product A,Mac,0,,2024-10-28
17365c50-dc6e-4898-8aba-a6930e288b8b,2024-08-18,3,28.413996499504883,3,Individual,Product A,Windows,1,2024-12-15,2024-10-28
0f4c1d31-089b-4fa1-9c49-958396228677,2023-01-13,21,36.162871409461374,1,Team,Product A,Mac,0,,2024-10-28
edb6f9b0-4f44-412f-a147-98143938f660,2024-02-03,1,109.85541885270793,6,Team,Product A,Windows,1,2024-04-01,2024-10-28
b5f3d79d-d31b-4d1b-8afc-561a095ef689,2023-09-10,13,80.64290596595899,1,Team,Product A,Windows,0,,2024-10-28
27e5501f-f855-4f35-8852-4e3134e77d89,2022-01-17,11,20.919705161662964,0,Individual,Product B,Linux,1,2022-12-17,2024-10-28
95d31c1f-1ef9-4a12-bd13-3e6d297d9242,2022-12-24,22,30.14715428660321,8,Enterprise,Product A,Linux,0,,2024-10-28
4beaf72f-62b3-4fea-92da-28e60306eb29,2021-11-10,36,86.35017691080559,0,Enterprise,Product A,Windows,0,,2024-10-28
d06891b8-55f4-46b5-adae-89deba28e65c,2024-10-23,0,20.50615838462187,7,Individual,Product A,Mac,0,,2024-10-28
6d31e994-19e9-4c0a-b6fc-5a0d7daf29ef,2022-02-20,32,36.08080514174986,1,Team,Product A,Windows,0,,2024-10-28
219e4750-1eb7-463a-879a-64f17c06f2a8,2023-04-08,18,74.87337893665861,7,Enterprise,Product B,Windows,0,,2024-10-28
fb420f44-0d58-4575-ab5c-f8dfbf8934c6,2023-09-18,13,89.18951976926932,2,Individual,Product B,Mac,0,,2024-10-28
0deece8c-ba11-4731-b668-3b64f732adb3,2024-10-03,0,85.19612595026005,5,Enterprise,Product B,Mac,0,,2024-10-28
9cdd0762-67b0-421f-8316-0f9255afb37b,2022-01-04,34,42.426930946055975,2,Individual,Product B,Mac,0,,2024-10-28
e38bbf2d-47af-4a80-8ebd-8ef18d41f620,2022-02-16,32,91.2179221347536,6,Team,Product B,Mac,0,,2024-10-28
569c950e-486a-46bf-ad31-e85202818827,2023-10-05,12,43.72490874968001,9,Enterprise,Product B,Windows,0,,2024-10-28
558fd47e-8908-4b3d-b315-7efc2401aea0,2022-11-19,23,52.539969815926774,8,Individual,Product B,Windows,0,,2024-10-28
786ec1c9-1d3c-4f19-923b-57f537220442,2023-04-07,19,94.64914051180241,1,Enterprise,Product B,Linux,0,,2024-10-28
8e1e6b8a-310f-47e7-9cbe-2d84daf93ad8,2022-10-06,25,84.96328990472146,4,Enterprise,Product B,Windows,0,,2024-10-28
22db829c-c66d-441a-bb78-877d3639e88c,2024-06-05,4,104.9223410494178,5,Enterprise,Product B,Mac,0,,2024-10-28
bc5ed132-914c-4626-8caf-5f143d26ac36,2022-09-05,26,85.76128923003434,3,Enterprise,Product B,Linux,0,,2024-10-28
eeef1b33-752a-47ed-b9cf-a2a4c4c046d1,2023-05-22,17,76.83086033354716,3,Individual,Product B,Mac,0,,2024-10-28
242a138d-6985-4967-bf7d-3820e994358f,2024-10-16,0,29.36747678280925,3,Team,Product B,Windows,0,,2024-10-28
38bbdd8f-379d-4fc2-8f18-7ec57fdb18b5,2022-05-10,30,56.77158030594335,1,Individual,Product B,Linux,0,,2024-10-28
78901c88-d8cc-48e6-8261-4566548729ce,2023-10-11,12,46.520236768172545,3,Individual,Product B,Mac,0,,2024-10-28
7f102375-e903-4caa-8dde-087b7c0bbec1,2023-04-22,18,44.39896433790835,0,Individual,Product B,Linux,0,,2024-10-28
b5164cb6-fcd3-421d-9ec7-1ceeb165660a,2022-05-26,8,117.30105547524455,5,Team,Product A,Linux,1,2023-01-30,2024-10-28
ec39eaa2-fb9e-4f1a-b52d-ca17fec60814,2024-10-10,0,59.30977246667604,0,Enterprise,Product B,Windows,0,,2024-10-28
b2f4749c-da2b-468e-9100-7a4935022ca6,2023-04-03,11,109.20465551771133,9,Enterprise,Product A,Mac,1,2024-03-25,2024-10-28
bf97eb37-9615-4051-b530-fc4bce47913d,2022-10-09,25,83.11386259972629,5,Enterprise,Product B,Linux,0,,2024-10-28
9e14df19-1257-4593-b8d2-2b0e9a1d3c61,2022-01-29,33,99.48113035416485,0,Team,Product B,Linux,0,,2024-10-28
05dfa5e8-fc8d-4b17-89d9-ceac9a686283,2023-09-06,8,70.2637093105192,5,Enterprise,Product A,Mac,1,2024-05-07,2024-10-28
9c23d4fc-4904-4f74-8ef9-2b7b43bcd5d6,2023-09-06,13,77.69038846263591,9,Team,Product B,Linux,0,,2024-10-28
0958d5c5-6237-40bb-bb3f-62b13213a9ff,2024-06-29,4,69.25176938188639,7,Enterprise,Product A,Linux,0,,2024-10-28
fb1ce9fa-9d17-4425-bf53-fa7e09ea6650,2023-08-24,14,39.524298779804454,1,Enterprise,Product A,Linux,0,,2024-10-28
92b5f482-5d4c-4112-bb23-19d58e42b556,2024-09-15,8,92.24521152615053,1,Individual,Product A,Mac,1,2025-05-23,2024-10-28
1c318ec5-a721-4328-bf5e-e1a1b81ce711,2023-10-14,12,48.07723624408558,3,Team,Product B,Mac,0,,2024-10-28
9a2b0fa3-6542-4b16-a854-4b159e71bf8e,2024-06-06,2,22.431596643145383,2,Individual,Product B,Mac,1,2024-08-16,2024-10-28
05a0be5f-05ab-4cef-97eb-c6e93c779e72,2023-11-01,12,84.54722959071678,3,Individual,Product B,Mac,0,,2024-10-28
1c9f80d1-fd59-47d6-9536-0e18f08948dc,2021-11-20,35,37.71106794070489,6,Individual,Product A,Windows,0,,2024-10-28
422bf76b-50a9-4f5a-bd6d-622b3d0d8dde,2021-11-05,5,114.04585843529144,0,Team,Product A,Linux,1,2022-04-18,2024-10-28
7f21d3e4-b374-44c3-a55c-a879c1f994e7,2023-11-09,11,115.39285770025873,5,Team,Product B,Mac,0,,2024-10-28
3bfe75ab-9cfe-46a2-84c9-1766e0aa6765,2022-08-21,2,111.48643902204485,2,Enterprise,Product B,Linux,1,2022-10-31,2024-10-28
a6fa649a-1e9a-4144-97af-bcfe179dc3da,2022-07-26,27,57.01587002554444,9,Individual,Product B,Linux,0,,2024-10-28
aab2c54a-4e15-481c-9c35-e3c68e86aae8,2023-09-27,13,21.545661652886743,6,Enterprise,Product B,Windows,0,,2024-10-28
4660e68d-307b-4a1a-a768-dc64bc1baa74,2022-06-02,29,112.83185625877253,9,Individual,Product B,Mac,0,,2024-10-28
e6667e4f-1ba6-4c3e-8706-14dd6c1dfaec,2023-07-24,15,62.81841483173143,1,Team,Product A,Mac,0,,2024-10-28
06f616b2-f148-4479-8738-010b31c985c5,2022-08-13,26,116.66548190436696,1,Team,Product A,Linux,0,,2024-10-28
a0d42081-2af6-462b-b6d9-a3caaef020de,2024-04-25,6,116.36199770892529,3,Team,Product A,Mac,1,2024-11-04,2024-10-28
5dca8b65-7b11-44fa-990f-afa786398fa8,2022-10-28,10,105.300945546736,0,Individual,Product B,Linux,1,2023-09-05,2024-10-28
60ec603b-24c4-4c8b-acf3-95132c792b47,2023-08-27,14,49.444889206958564,2,Team,Product A,Linux,0,,2024-10-28
5b367ade-0751-49db-b633-c765a219f8e0,2022-06-24,28,58.50977286019253,8,Individual,Product A,Windows,0,,2024-10-28
ad217b12-81a8-4144-b061-a185c9f986ee,2024-03-06,7,105.11366715168569,6,Enterprise,Product A,Windows,0,,2024-10-28
adbb4454-f8a5-4e62-9a68-7487af32ef1d,2022-09-19,25,51.69220051562777,6,Individual,Product A,Windows,0,,2024-10-28
1b6cc387-e70b-458e-8d17-6871a3b6d508,2022-10-02,25,36.94927466860925,3,Enterprise,Product A,Linux,0,,2024-10-28
6bd518b6-ed05-4e96-a8c6-2fce29084aed,2024-06-15,2,75.68012624583501,1,Individual,Product B,Mac,1,2024-09-10,2024-10-28
b1ce18a9-3b9d-4824-ad0d-e9a7462d1192,2022-08-29,26,113.6154774160781,3,Enterprise,Product A,Windows,0,,2024-10-28
34b5b5e8-95e9-4a20-abe7-c976ad6cf982,2024-05-11,5,89.6029796674973,5,Team,Product B,Mac,0,,2024-10-28
c2286132-f260-42fa-8229-4116361bae37,2024-05-23,5,77.0061170089365,2,Enterprise,Product B,Windows,0,,2024-10-28
a69b1bae-660d-4d46-a968-cb08788b6cf1,2024-04-11,6,29.717649377076853,0,Team,Product B,Windows,0,,2024-10-28
2f08871a-5bb3-43a9-a10e-ff0b4db71337,2022-03-12,11,81.50072266991697,7,Team,Product B,Linux,1,2023-02-06,2024-10-28
05ce26f3-9691-4c98-a716-f9fbe792fdce,2023-03-26,19,119.00538501042632,4,Enterprise,Product B,Windows,0,,2024-10-28
fd9dadc5-d6cf-4295-bd58-3c9b1611101c,2022-06-06,29,34.0084015236524,4,Individual,Product A,Windows,0,,2024-10-28
91c08f7a-7ea6-4248-9ae7-ea72f5c5b29d,2023-10-24,12,71.83296523637367,3,Individual,Product A,Linux,0,,2024-10-28
266f5a2e-fa13-4ff0-a6ad-3531856e851c,2024-07-18,11,107.73730719279554,5,Individual,Product B,Mac,1,2025-07-04,2024-10-28
6af4664c-539c-492e-8897-340eae63d806,2022-01-31,1,94.07686177542044,2,Individual,Product B,Windows,1,2022-03-26,2024-10-28
6bee2d25-ec07-483b-9a95-8851b085d7d2,2022-02-26,3,89.7015740995268,8,Individual,Product B,Linux,1,2022-06-08,2024-10-28
2c0a2ac4-7fb8-470d-af5d-6db45a479301,2022-08-23,26,90.24840839871092,4,Team,Product A,Windows,0,,2024-10-28
cf8fba4d-d9fe-4427-9a86-257c9021e516,2023-01-10,21,55.94911512197552,2,Individual,Product B,Linux,0,,2024-10-28
549ec4f5-b55f-416c-9839-9f2a35b605ee,2022-05-31,29,49.35918442644933,0,Team,Product A,Mac,0,,2024-10-28
58644fb5-1651-4255-9353-757a07000dab,2022-10-27,24,100.93611554785136,9,Team,Product B,Mac,0,,2024-10-28
eeddc985-ff94-4442-b4ef-ab190bb6a6e1,2023-09-02,14,101.01133946791808,5,Team,Product A,Linux,0,,2024-10-28
a3fced59-c157-4361-a601-4b11800ba681,2023-04-06,19,106.70723185801037,1,Enterprise,Product B,Linux,0,,2024-10-28
eed9aee9-0141-4491-a075-7715fbdea514,2024-05-11,5,111.32405525564712,2,Enterprise,Product A,Linux,1,2024-10-16,2024-10-28
45d8c8cc-b5e0-461e-89ed-0da87e889aff,2024-05-09,5,71.13423988609378,0,Team,Product B,Mac,0,,2024-10-28
25eb6ef5-9c91-4c64-8f70-4396c7557cd2,2023-01-05,22,70.15162946871996,8,Enterprise,Product A,Windows,0,,2024-10-28
2622d3a4-b875-40c3-8084-01f765f4f34a,2023-08-03,3,99.82951789667752,7,Individual,Product A,Mac,1,2023-11-27,2024-10-28
bbc6b5ac-4152-4d47-bea2-75f74f72f1ae,2023-11-14,11,84.99639307777652,1,Individual,Product A,Linux,1,2024-11-07,2024-10-28
3740020d-7f91-49f2-857e-d8361692ec96,2023-06-23,16,90.19668772577033,7,Team,Product A,Linux,0,,2024-10-28
9681286f-f8d0-43fc-88ff-3c9444fc605b,2023-02-17,6,99.57926694361011,8,Individual,Product A,Mac,1,2023-08-18,2024-10-28
860d0afa-bca0-4b3a-b5fa-e6cf12becc5d,2022-01-05,34,109.00053418175663,0,Team,Product A,Linux,0,,2024-10-28
d131cce3-5221-4aee-ad5a-b5ab39d502e2,2022-04-24,7,53.79951568515358,4,Team,Product A,Mac,1,2022-11-21,2024-10-28
df3ec2d5-1aeb-43eb-9ce1-9e78e4954954,2024-10-23,0,57.5582952639944,7,Individual,Product B,Linux,0,,2024-10-28
51eb3c36-1ad7-4dba-8ab2-398cb116430c,2024-01-15,9,29.3981939840869,1,Enterprise,Product B,Windows,0,,2024-10-28
6344188a-6325-4642-bbac-7289641fad42,2023-03-01,5,77.8280140996174,3,Individual,Product B,Windows,1,2023-08-02,2024-10-28
213720cc-4baa-488e-8fea-d574059bdce4,2023-07-30,15,23.59422737967421,6,Individual,Product B,Linux,0,,2024-10-28
82ad0f42-a646-400d-91f2-136c4e8d8f91,2022-01-03,34,66.55980181324603,2,Team,Product B,Mac,0,,2024-10-28
2d1418e1-ae62-4723-b195-1649fadb4242,2023-02-13,20,74.26446347075766,4,Team,Product A,Windows,0,,2024-10-28
e3f559bd-31a4-45e3-85ec-3e2e67d43fcf,2023-10-19,3,48.65412521282844,7,Team,Product A,Mac,1,2024-01-23,2024-10-28
3f1bf6ed-53f0-41d9-8dba-c6a814dc619b,2023-08-09,1,79.08332605690107,9,Team,Product A,Linux,1,2023-09-13,2024-10-28
3b9d99d6-d872-4467-86bc-a9c8c6c22488,2022-07-17,27,23.05002499390494,2,Enterprise,Product A,Mac,0,,2024-10-28
6443550e-32bc-416b-824f-d550f56d4522,2022-08-10,5,23.73481887492144,3,Enterprise,Product A,Windows,1,2023-01-11,2024-10-28
0ee2b155-c632-4c23-a871-9bd5cc40a6ab,2022-03-15,31,102.26005606596583,8,Enterprise,Product B,Mac,0,,2024-10-28
0c591abb-649c-4239-8198-1ee89625c312,2022-07-03,11,56.019064141126286,6,Team,Product B,Mac,1,2023-06-11,2024-10-28
edc63aea-ead7-4edf-abdd-e4de6d990c1e,2022-08-12,26,32.70605126518848,0,Team,Product B,Linux,0,,2024-10-28
fd85c9cc-173a-48a6-83f9-c3fe2404e9c5,2022-02-23,32,72.22432600548044,3,Team,Product B,Linux,0,,2024-10-28
6815feb7-4b79-443b-a6d4-b69adb95bae1,2023-09-09,13,96.99935530986109,3,Enterprise,Product A,Linux,0,,2024-10-28
3f51fe8b-75f8-4085-8ace-ab43b961c9e8,2022-11-03,24,41.58210274968432,8,Team,Product A,Windows,0,,2024-10-28
ad54e98e-8a0d-4e98-9118-fbc354947bc2,2023-08-02,11,82.28904758190004,5,Individual,Product A,Windows,1,2024-07-22,2024-10-28
a222249d-d799-48e9-bff9-7a742893ded7,2024-06-01,4,28.5347464993768,8,Individual,Product B,Linux,0,,2024-10-28
6ebd4369-ca92-4bac-b666-68fe4382ec24,2022-10-01,25,25.16817211686077,5,Team,Product A,Linux,0,,2024-10-28
d7893340-7501-423e-81a0-e54cfbe6d4e3,2022-09-11,25,73.13546315681481,5,Individual,Product B,Windows,0,,2024-10-28
af3f1b0d-fca8-4a9e-a743-30863b211a61,2022-03-01,32,74.06351216101065,4,Individual,Product A,Windows,0,,2024-10-28
bd5ccedb-3502-4c66-b51d-98c63609c5cc,2022-09-27,25,83.74299014982066,4,Enterprise,Product A,Windows,0,,2024-10-28
4b0a90c3-b1e5-4a8f-94dd-a63f976a14b2,2022-01-31,33,92.60913337226616,1,Team,Product B,Windows,0,,2024-10-28
0e57004f-7dd3-4d41-a72d-376680021889,2024-08-14,2,117.58520794625346,7,Team,Product A,Linux,0,,2024-10-28
03d6c657-ff16-438a-b7dc-fc00b7755a31,2023-03-10,2,71.63003483011954,7,Enterprise,Product A,Windows,1,2023-05-31,2024-10-28
665f293f-5511-46db-89dc-d512aee6e2ce,2024-03-18,3,52.2956472941246,0,Individual,Product B,Linux,1,2024-06-21,2024-10-28
cd61f002-ee75-4749-a961-aa2aeabccefc,2024-07-08,3,99.51861947687037,7,Individual,Product A,Mac,0,,2024-10-28
cff19ce0-8d35-4633-a5e0-63cf8027aadf,2024-02-21,8,47.083225126207424,4,Team,Product B,Mac,0,,2024-10-28
57512c8f-5098-47b5-a31f-259cdd1ab387,2022-07-11,28,63.89714207056361,1,Individual,Product A,Windows,0,,2024-10-28
fe2b0e25-9118-4846-a4db-bc4a3f6ec559,2022-11-15,23,27.845638134226597,1,Enterprise,Product A,Mac,0,,2024-10-28
8f2f7eba-5e69-4613-b97f-0ec24aee613b,2024-06-26,4,22.53507434154575,5,Enterprise,Product A,Mac,0,,2024-10-28
e4cb5b50-4fe3-4d10-8fee-47ce32335fc0,2021-11-01,36,116.26484146779251,8,Team,Product A,Mac,0,,2024-10-28
d4a81da6-6781-4743-b6a5-a4cbadcd2b9c,2021-11-23,35,103.59801205122058,0,Enterprise,Product A,Windows,0,,2024-10-28
0fa40af6-091b-4c20-9515-f85a76690017,2022-05-29,29,89.59742060936979,5,Enterprise,Product A,Windows,0,,2024-10-28
aefa362d-131b-4794-b4af-a75332cd7dbb,2024-09-29,0,60.89529444142699,8,Team,Product A,Mac,0,,2024-10-28
1f213632-ba44-4066-b2d4-145399de6b3b,2024-01-22,11,37.32943200708458,7,Enterprise,Product A,Linux,1,2024-12-30,2024-10-28
0594563d-b5af-4dac-ad49-2ea0868e1a39,2022-04-19,30,35.6437042671086,5,Enterprise,Product B,Mac,0,,2024-10-28
88e605c1-7551-4312-9b10-96ac24d3b57b,2023-10-27,12,45.02428981645953,2,Enterprise,Product B,Windows,0,,2024-10-28
937ccfd2-5008-494e-90e6-6579ae0cca37,2023-06-22,3,74.92266647061206,7,Individual,Product A,Windows,1,2023-10-11,2024-10-28
b27b3209-d349-4929-a29d-7af725be7e74,2021-12-15,34,91.45959227000624,8,Team,Product A,Windows,0,,2024-10-28
e3edd301-5a33-4e5d-94d2-edbbf0c42d78,2022-11-11,23,86.01973767177313,0,Team,Product B,Mac,0,,2024-10-28
78dc6e5c-5476-40f8-b219-ea0f30c33fbe,2022-01-16,33,47.993389694594285,8,Team,Product A,Linux,0,,2024-10-28
7fe37a9e-b873-4c10-984e-63b5a28939f0,2023-03-03,3,115.48652806631941,5,Individual,Product A,Windows,1,2023-06-27,2024-10-28
9b70adc7-92ea-4462-9ae8-b3a570be2a94,2023-10-20,12,93.78969166957685,5,Individual,Product B,Windows,0,,2024-10-28
7a21dec6-b3ac-4e20-9921-8883c1f00e91,2023-01-29,21,75.43540525114007,3,Team,Product A,Mac,0,,2024-10-28
1b1aa18f-3b84-479a-8343-7048a83347fb,2021-12-15,34,81.17207462343522,0,Individual,Product A,Linux,0,,2024-10-28
6c33ed93-0f12-4a2c-a8f7-96a028af38dc,2024-07-05,3,61.96000624277899,9,Team,Product B,Mac,0,,2024-10-28
261ddd2d-952c-48b2-b982-c0ed7895ea8a,2024-09-11,1,44.773098950115745,7,Individual,Product A,Windows,0,,2024-10-28
c041329e-d3f1-4acc-af74-b4f5d9980814,2024-07-22,3,55.597267865126156,1,Enterprise,Product A,Linux,0,,2024-10-28
955c4195-44c0-458e-92f6-537cca94e961,2023-09-20,13,95.78461104643691,0,Enterprise,Product B,Linux,0,,2024-10-28
1eab97fd-99c7-453f-80ae-c30d7bf7c37b,2022-12-14,22,21.439348862975585,1,Team,Product A,Windows,0,,2024-10-28
00f38306-7e81-4131-9c85-0fb586337f03,2022-05-10,30,31.607264050691626,0,Individual,Product B,Linux,0,,2024-10-28
c0c4fe52-48a9-4e3b-9777-1cf859581095,2023-06-14,16,24.600264202175275,0,Individual,Product A,Linux,0,,2024-10-28
bd3ab3ca-ead0-4963-9a1a-cd47755999a8,2022-05-19,29,24.072880231897013,8,Enterprise,Product A,Mac,0,,2024-10-28
3070c559-9b98-4954-820c-82a12f0262b8,2024-02-14,8,105.54605840110072,0,Enterprise,Product B,Windows,0,,2024-10-28
c9ce005d-6e95-4a2a-805d-b7dee117596d,2022-07-08,28,90.36578593800236,3,Individual,Product B,Windows,0,,2024-10-28
81430b4f-8a0a-4b4f-8bc0-24fa3f1aa865,2024-06-30,4,67.41738290873252,9,Individual,Product A,Windows,0,,2024-10-28
d0a253ac-93bd-4ee1-b844-ae2bfe0b3b86,2022-08-11,26,29.78341606510015,5,Individual,Product B,Windows,0,,2024-10-28
3ab467f8-8711-4d69-a461-c7db7ae2f8f9,2022-02-24,32,69.16158751168324,6,Individual,Product B,Windows,0,,2024-10-28
f812ec38-27db-4f6c-9b01-3b36f8e2992a,2024-09-05,1,67.34717707805657,1,Individual,Product A,Linux,0,,2024-10-28
b37d801b-3975-44a9-b02a-314b962e74fd,2022-01-14,33,37.32018699100152,5,Individual,Product A,Mac,0,,2024-10-28
0f857090-f5de-4a4a-93f8-d04e6becae70,2022-09-06,26,63.385164923797305,6,Team,Product A,Windows,0,,2024-10-28
5293402b-c673-4a44-84da-44ec9363718f,2024-03-02,1,59.85047343973734,9,Individual,Product B,Mac,1,2024-04-02,2024-10-28
2748a31f-ae54-4ed1-9e60-add70228ad17,2023-07-04,16,81.58500980522165,9,Enterprise,Product B,Mac,0,,2024-10-28
2a0997a8-e53a-463e-97f6-31274c5dfad1,2022-01-20,33,83.50936508676438,1,Team,Product B,Linux,0,,2024-10-28
065c1e00-d2a3-44d6-89de-9de3c8b34526,2024-04-25,6,24.53040097720445,1,Individual,Product B,Windows,0,,2024-10-28
108abb36-4cd2-4e62-ae4d-917667012d0d,2023-01-12,21,57.46126146264712,9,Enterprise,Product A,Linux,0,,2024-10-28
83f34674-9bc1-4802-87f3-3d1bd993c515,2024-02-10,8,82.58599157142365,6,Team,Product B,Windows,0,,2024-10-28
c71a7144-8a95-485a-98fa-edf6ab0ea93a,2022-03-21,31,70.31362585800878,0,Enterprise,Product A,Linux,0,,2024-10-28
94bebf73-5dce-4be1-add2-242aeb86407a,2023-06-26,7,105.64898411883223,7,Individual,Product B,Mac,1,2024-02-14,2024-10-28
1a70580b-e479-499c-8b82-8ca0a93fa4d9,2023-08-25,14,85.8693631618945,2,Individual,Product A,Windows,0,,2024-10-28
ba48f551-d9e0-46a4-ba25-7307a291bbf1,2024-03-04,7,36.29344270814297,5,Individual,Product A,Mac,0,,2024-10-28
59ae8282-feb7-4a9a-99e2-85b32e83bc1a,2023-12-30,5,27.056874740042986,8,Individual,Product A,Mac,1,2024-06-26,2024-10-28
fab2150b-ed50-4693-b18a-d5e952943fb7,2024-01-05,9,84.24192782063156,5,Team,Product B,Linux,0,,2024-10-28
8ba7f53e-5a09-4dbc-8548-0652bba6a3d7,2024-08-14,2,22.65113105416218,8,Team,Product A,Windows,0,,2024-10-28
5079b651-a07a-45d1-b540-0e767be33afb,2022-02-03,33,78.57755812734632,6,Enterprise,Product A,Mac,0,,2024-10-28
cd4e2724-f79b-4ec3-a655-d260894a329d,2023-01-26,10,114.02302414249576,8,Individual,Product B,Linux,1,2023-12-14,2024-10-28
58c438fe-4381-4dd6-8154-18476afcadf1,2022-07-25,27,77.5474177875879,1,Enterprise,Product A,Windows,0,,2024-10-28
dcb9b767-02b2-4474-95ed-dbc21ee7c476,2024-01-20,9,58.816992620652194,7,Team,Product B,Windows,0,,2024-10-28
332c488f-2518-4055-88e7-fe0357dd9958,2023-03-18,19,84.32882184423532,7,Individual,Product B,Mac,0,,2024-10-28
58d051db-0b94-48ed-b844-7c577c07cc4d,2024-08-18,2,65.82528904915166,1,Individual,Product A,Windows,0,,2024-10-28
7f4077ab-331d-4a6b-a721-25e1df816d0d,2022-11-26,23,74.56167893159349,3,Team,Product A,Mac,0,,2024-10-28
79676523-6294-4a61-8386-7bad87bf459a,2023-04-03,19,114.14648087765252,6,Team,Product B,Windows,0,,2024-10-28
1284e643-7352-4bea-b863-b7e751ebff43,2022-02-02,33,58.610263780077425,3,Team,Product A,Linux,0,,2024-10-28
c20cd25b-85dc-48b7-a634-839155d699ff,2022-05-21,29,116.11905638239142,3,Team,Product B,Mac,0,,2024-10-28
48a53fc4-f26a-4f20-88b4-d4b40d2060c8,2024-10-17,0,110.53506419560637,5,Team,Product B,Mac,0,,2024-10-28
aacf0507-170a-47a4-9d27-6329bae8a36f,2024-06-10,4,39.57911347892964,9,Individual,Product B,Windows,0,,2024-10-28
5056ee6e-b6a8-40b9-997e-1ab62cc0ebe2,2024-10-12,0,26.936130087516545,5,Team,Product A,Windows,0,,2024-10-28
7b81bbdb-fbe9-441a-8927-b00e5480f1c6,2021-11-07,4,30.077800137742663,9,Individual,Product B,Mac,1,2022-03-19,2024-10-28
9666c446-6fa7-49f7-8a08-da6235e86fb5,2024-02-19,1,21.82218256515497,2,Individual,Product A,Windows,1,2024-04-12,2024-10-28
6d08e160-de0d-4883-b987-154617efbbe6,2023-07-22,8,29.44429607559284,8,Team,Product A,Linux,1,2024-03-19,2024-10-28
ad7c2b12-1f02-4307-b98a-0314276acf99,2023-10-19,12,88.30067734163569,9,Team,Product A,Windows,0,,2024-10-28
f55ce637-c63d-4d71-8c2a-d72e9075c85a,2022-02-21,3,27.1188648460229,1,Individual,Product A,Linux,1,2022-05-26,2024-10-28
e5d4d652-fa3a-4092-94b1-4a836d12de91,2023-05-28,17,51.89756302937613,5,Team,Product B,Linux,0,,2024-10-28
d60acdea-8b4a-461d-a8a9-f3711950015e,2024-07-31,2,104.48753109694546,6,Team,Product A,Linux,0,,2024-10-28
18a0e00b-9cce-4639-a979-cc76659652c9,2022-11-09,23,22.327193573582587,8,Team,Product B,Linux,0,,2024-10-28
0afba7f4-65ff-4c67-aa30-1ba0e1741879,2022-08-17,26,101.44684825889358,2,Enterprise,Product B,Linux,0,,2024-10-28
782a570a-3304-433b-acaa-6f6b0594ff47,2022-08-25,26,48.185477477339994,9,Individual,Product A,Windows,0,,2024-10-28
ca81bbe2-ccd5-4864-9bcf-795faab2e170,2023-02-07,20,31.816482762165627,2,Enterprise,Product B,Linux,0,,2024-10-28
7578c341-0e83-4942-9cd1-5045af80fbe8,2024-08-14,2,89.67371653641507,6,Team,Product B,Windows,0,,2024-10-28
62fbb30e-c9ec-46d1-8d3f-d2604469ce92,2022-04-17,30,82.8942846779884,3,Enterprise,Product A,Linux,0,,2024-10-28
0bc4d752-4a4a-4910-a3f2-782567ebb579,2023-09-25,13,107.74720135270529,7,Team,Product B,Mac,0,,2024-10-28
322cb145-5163-45a5-b94a-72a57f457308,2022-03-04,32,93.50710438038858,6,Enterprise,Product B,Linux,0,,2024-10-28
8c820a33-ab42-48ce-a5ae-b303c035784c,2021-10-30,36,100.34809303848486,4,Team,Product B,Mac,0,,2024-10-28
1e38ddec-3268-4d79-8d70-8f0c289eadd2,2022-08-24,26,48.20345725713065,6,Enterprise,Product B,Linux,0,,2024-10-28
5385d4d4-07ea-4c8c-b431-ad6f8e8eb6b0,2024-04-17,7,37.74395437797229,2,Enterprise,Product A,Linux,1,2024-12-11,2024-10-28
27889416-23fc-4fb9-9a16-0069647484c0,2024-03-15,7,95.06147516408583,1,Enterprise,Product B,Linux,0,,2024-10-28
2a0a38b0-78c0-4242-8c7c-91fdad650e6e,2023-07-26,9,100.6834739267264,5,Individual,Product B,Mac,1,2024-05-01,2024-10-28
4319b925-fb2d-44e5-b367-17dab9be652f,2023-02-19,20,119.05051420006733,1,Enterprise,Product B,Mac,0,,2024-10-28
d26d9e7d-c4d6-435f-8183-1334cde8b157,2021-12-19,34,61.26176769114265,2,Individual,Product B,Linux,0,,2024-10-28
b29ea4ac-7aaf-4339-9875-2a7647ad4f20,2024-08-26,2,57.201808579278314,5,Team,Product A,Windows,0,,2024-10-28
4771ee65-3b88-41db-afc3-98bdb8dd44d5,2024-05-17,5,97.64129607419969,4,Enterprise,Product B,Linux,0,,2024-10-28
7ce83b1d-113e-47a6-83ae-fc5d0364eff8,2024-10-02,0,54.08035402530179,7,Team,Product A,Mac,0,,2024-10-28
f74a239a-38ed-4ea8-8df1-751669ccf9b3,2022-01-21,33,113.07573256035647,8,Team,Product B,Linux,0,,2024-10-28
dde94ef8-76e1-4d04-879e-54531590dda8,2024-01-18,9,105.84127518430118,2,Enterprise,Product A,Mac,0,,2024-10-28
e761cafd-5d06-42c6-adc3-dbbaa57e4754,2024-01-22,9,62.89940273750184,9,Individual,Product A,Mac,0,,2024-10-28
0df07665-705c-40b1-a76b-1dab85d96915,2022-07-14,4,95.08710677914974,2,Enterprise,Product A,Mac,1,2022-12-07,2024-10-28
